IDALU,SEXO,ESTUDIMARE,ESTUDIPARE,GUARDERIA,REPITE,TESTUDIO,AYUDAPADRES,SINAYUDA,MARGINADO,SOCIABLE,INTEGRADO,INCOMODO,SOLO,ACOSADO,ISEC,MediaLengua,MediaMates,mediaFisica,MediaSYC,CAEBIEN
10838,2,4,5,4,1,1,1,0,1,4,4,1,1,1,0.97559,577.4556914,470.3936134,540.9021958,602.1245826,1
8004,1,8,8,2,1,2,1,0,1,3,4,1,1,1,-0.24878,430.3604966,399.2547784,347.5387696,462.1777914,1
16907,1,6,4,3,1,3,1,0,2,2,3,2,2,1,-0.37957,470.088934,469.4958892,474.067293,443.2897752,1
6852,1,7,7,5,0,2,1,0,1,3,3,1,1,1,-1.87759,360.1286158,453.983621,396.2940258,515.251526,1
3137,1,6,6,3,1,3,1,0,1,4,4,1,1,1,-0.85968,504.069383,595.7307068,524.4510592,465.3085364,1
22061,2,8,8,5,1,1,1,0,1,3,4,1,1,1,0.84965,561.4965176,599.5490964,558.1504028,486.2919102,1
1887,2,4,3,2,1,2,1,0,1,3,3,1,1,1,0.03136,545.7567138,700.0897842,629.6406156,506.6627394,1
1609,1,4,7,3,0,2,1,0,1,4,4,1,1,1,-0.37127,524.750282,535.2904124,553.527817,588.8975082,1
9587,1,2,1,2,1,2,1,0,1,4,4,1,1,1,1.22369,629.5808034,,647.9326976,707.0277392,1
6801,1,7,5,5,0,2,0,1,1,3,3,1,1,1,-1.04338,435.6495876,381.5203722,379.626358,411.5915702,1
9146,1,6,6,3,1,3,0,1,1,3,3,1,1,1,-0.37264,437.9967282,486.9329108,390.1336352,421.059748,1
5821,2,8,8,3,1,3,0,0,1,3,3,2,2,2,0.63303,524.361849,547.9065962,587.718649,531.6227824,1
9303,1,1,5,2,1,3,1,0,1,3,3,1,1,1,0.45825,562.309731,461.9958106,570.8192092,560.1677796,1
20412,2,4,1,3,1,3,0,0,1,4,3,1,1,1,0.51861,349.2922034,492.9714686,331.2639172,366.0784108,1
634,1,2,3,1,1,2,0,1,2,4,4,1,4,2,0.86918,696.6253032,623.0499422,704.3186986,545.249051,1
11417,1,7,7,1,1,3,0,0,1,3,3,1,1,1,-1.46666,640.1669178,565.495209,540.712716,611.7891448,1
11574,1,8,8,2,1,3,1,0,2,3,3,2,2,1,-0.10229,542.2217116,469.088567,479.9583494,473.2631652,1
18727,1,6,6,2,1,3,0,1,1,4,4,1,1,1,-1.18621,497.7912986,515.0649532,544.831917,611.1469904,1
23927,1,6,6,2,1,4,0,1,1,4,4,1,1,1,-0.77528,596.1389162,511.9313942,492.860459,552.18559,1
9783,2,4,8,3,1,4,1,0,1,3,3,1,1,1,0.97559,581.9888444,628.2178068,716.3575362,600.4470058,1
3208,1,4,4,3,1,3,0,0,1,4,3,2,1,1,-0.37127,609.116977,448.7889416,590.9389346,563.2830492,1
25370,1,6,6,1,0,3,0,1,1,4,4,1,1,1,-1.78386,423.8510704,395.0064368,492.6131362,368.57945,1
14174,2,4,4,1,1,3,1,0,1,4,4,1,1,1,0.97559,405.1589274,551.7096714,469.2150534,403.1976802,1
15287,2,6,6,1,1,3,1,0,1,3,3,2,1,1,-1.11556,468.714553,436.3052354,488.7501618,492.5852362,1
23515,2,2,1,1,1,3,0,1,1,3,3,2,1,2,1.12506,425.021673,455.3257524,446.1099028,417.2731756,1
16792,1,4,4,3,0,4,1,0,1,3,4,1,1,1,0.03136,572.3524204,477.5489692,491.1717512,540.0173586,1
8874,2,8,8,3,1,2,0,0,2,3,3,3,2,2,-0.7576,415.0011598,481.9423162,452.4753784,406.9932808,1
113,1,2,2,1,1,4,1,0,1,4,4,1,1,1,1.11227,522.611765,470.644467,524.2824232,510.4136348,1
27162,2,8,3,2,1,3,1,0,1,3,4,1,1,1,-0.0207,579.3893092,485.6402538,559.7282094,478.5332358,1
22041,1,6,6,4,0,2,1,1,3,2,3,3,3,2,-0.77528,480.1194058,506.31139,521.430822,555.298563,1
23304,2,7,7,2,1,3,0,1,1,4,4,2,1,1,-2.62051,352.04486,368.7182714,450.2263404,402.1425664,1
25433,2,8,8,3,1,3,0,1,1,4,3,1,1,1,-0.40491,482.0360132,540.6205348,564.06416,422.510925,1
8993,2,1,1,3,0,5,0,0,1,1,1,1,1,1,0.36935,464.0250288,262.1485002,351.6394712,,0
24757,1,1,2,3,1,3,1,0,2,3,3,2,2,2,1.47958,554.8100852,532.9199696,526.2903112,544.8433558,1
7644,1,1,4,2,0,3,1,0,1,3,3,1,1,1,0.86918,470.0329276,449.5511774,507.8976136,569.1994788,0
24492,1,8,8,1,1,3,1,0,1,4,4,1,4,1,-0.13822,558.49758,474.607135,544.361989,535.4096532,1
24038,2,6,6,3,0,3,0,0,1,3,4,2,1,1,-1.18621,465.9453688,420.969233,455.5380598,415.7970704,1
14001,1,2,5,1,1,3,1,0,2,3,3,2,2,2,1.11227,584.5456452,592.6135826,584.0372992,591.6306132,1
8189,2,1,1,3,1,3,0,1,2,3,3,2,2,2,1.22369,509.9410076,662.0240562,602.1698466,605.0314758,0
23507,9,6,2,1,1,3,0,1,1,4,4,1,1,1,0.46655,533.4532942,497.3828552,491.6885638,501.6047922,1
28052,2,2,8,4,0,3,1,0,1,3,3,1,1,1,0.51861,463.7726746,440.2522692,511.6077706,463.427351,0
18751,1,4,4,3,1,3,0,0,1,3,4,1,1,2,-1.11419,440.1599814,450.4564484,493.2920142,463.4202972,1
28015,2,9,9,9,1,4,0,0,2,4,2,2,1,1,-1.53457,276.1419772,413.7279928,364.7599084,344.4555308,1
713,1,6,6,1,1,3,0,1,2,1,2,3,3,1,-0.52769,625.4383968,651.0626882,618.1818696,606.542072,0
9517,2,2,5,3,1,4,1,0,1,4,3,2,1,1,1.12506,562.1412378,589.6948714,540.4775008,537.250577,1
11175,2,1,1,3,1,3,0,1,1,3,4,2,1,1,1.81735,614.580674,,667.5354722,616.187197,1
9526,1,6,6,3,1,3,0,1,1,4,4,1,1,1,0.23381,608.5098388,449.4697208,603.6636746,610.7287058,1
3253,1,4,4,2,0,2,1,0,1,3,4,1,1,1,-0.0207,389.6255772,459.0082666,490.941436,540.4486092,1
28087,1,2,3,1,1,5,1,0,2,3,3,2,2,1,1.46284,693.0510824,664.1277286,680.3087328,639.0169582,1
3681,2,8,8,3,1,3,0,0,2,2,2,1,2,3,0.51629,438.5870754,639.909777,460.074926,453.5504108,1
25226,2,7,7,1,0,4,0,1,2,2,3,2,2,2,-1.73614,532.8613414,427.276656,557.1901416,559.113551,1
3290,2,6,5,1,1,3,0,0,1,3,3,1,1,1,0.33381,371.3258396,334.9123182,490.0561442,306.9031226,1
16575,2,8,8,3,1,2,0,1,1,1,2,3,3,1,0.07131,382.3585518,588.6173144,451.9821458,318.4160674,0
15420,1,2,4,2,1,2,0,1,1,3,3,1,1,2,1.22369,580.579021,624.4951218,395.6860924,573.7988794,1
15773,2,8,8,2,0,2,0,1,1,3,3,1,1,2,0.89103,359.1381896,433.1061346,431.6213122,349.2936054,1
27824,1,4,3,3,1,3,0,1,1,3,4,1,1,1,0.03136,535.7513996,558.3828728,512.759977,489.463925,1
11986,1,1,1,3,1,3,1,0,1,4,4,1,1,1,1.22369,591.9606356,623.4604658,492.3344076,613.039096,1
27251,2,6,6,6,0,2,1,0,1,4,4,1,1,1,-0.42471,368.4144822,451.4033154,471.0680358,474.1322466,1
13376,1,7,7,3,0,2,0,0,1,4,4,1,1,1,-1.11609,392.3826896,430.9436658,326.7536604,446.4278144,1
139,1,4,4,3,1,3,1,0,1,3,3,2,2,1,0.38193,378.0052456,457.9405668,428.411088,376.532549,1
22335,2,8,8,2,1,3,0,0,1,4,3,1,1,1,0.80319,432.2847732,436.7576494,495.8774388,453.5736538,1
15855,1,7,8,1,0,3,0,1,2,3,2,2,3,3,-1.80694,572.685862,590.2993748,513.662534,521.3521858,0
3139,1,7,6,2,0,2,0,1,1,4,4,1,1,1,-1.44739,413.215771,438.4723598,355.9761734,299.7815642,1
6457,2,4,6,2,1,2,1,0,2,3,3,2,1,1,-0.71156,648.2542376,651.4319104,606.7172022,593.5116134,1
5772,2,4,6,1,1,4,1,0,2,3,3,2,1,2,0.62502,459.4793732,613.7814576,614.7507552,395.2238244,1
3302,2,8,8,1,1,3,0,0,2,3,3,2,2,2,-0.88153,425.4081874,546.427363,448.5832556,522.3808458,1
4026,1,4,2,3,1,4,1,0,2,3,3,2,2,1,1.47958,611.2843766,479.9504722,536.1684508,498.2469804,1
13245,2,8,8,4,1,2,1,0,1,3,4,1,1,1,0.29569,663.0172448,607.9882698,642.4739284,518.8122626,1
6990,2,7,7,2,1,3,0,1,1,4,4,1,1,1,-1.87759,560.110715,647.3617532,686.4612068,480.8401616,1
18283,1,4,6,1,1,3,0,1,1,4,4,1,1,1,0.28724,654.7566064,497.2687892,535.2188534,644.9248674,1
1406,2,2,1,3,1,4,0,0,1,4,4,1,1,1,1.81735,485.6154298,,494.26162,,1
18411,2,7,1,3,1,3,0,1,2,4,2,2,1,2,-0.11024,373.7013884,377.319672,515.0839502,571.9113478,1
20656,2,6,6,3,0,2,0,0,1,3,4,1,1,1,-1.18621,332.6432852,484.4144438,372.4684214,475.4029018,1
12385,2,1,4,3,0,1,0,0,4,1,1,1,1,4,0.77449,389.4752636,457.788243,506.3093702,376.5602946,0
7057,1,8,8,1,1,3,0,1,2,3,3,2,2,1,-0.07652,473.7744256,484.0477056,529.0208026,525.737229,1
3797,2,4,9,1,0,2,0,0,3,3,3,2,3,1,0.62502,357.961509,481.6307872,399.5669882,494.4750722,1
17011,1,4,4,6,0,3,1,0,2,3,3,1,1,1,-0.37127,476.518558,491.4562328,445.572152,450.2083234,1
24789,1,6,6,2,1,3,0,1,1,4,4,1,1,4,-1.18621,436.2435742,555.0497066,419.938745,471.6142142,1
24454,1,6,6,3,1,3,1,0,1,3,3,1,1,1,-0.30379,583.5457628,524.4485706,546.7281838,437.8082254,1
9771,1,6,6,3,1,4,1,0,1,3,3,1,1,1,-0.77528,695.98325,578.8788922,565.0076062,645.9346912,1
14642,2,8,1,3,1,2,1,1,1,3,3,2,2,2,1.81735,580.589539,575.820906,614.0297098,611.1593014,1
12134,2,1,1,1,1,3,1,0,1,3,4,1,1,1,1.81735,549.7450192,650.9690222,592.090778,710.6275718,1
28510,2,1,2,2,0,3,0,1,1,3,3,1,1,1,1.46284,618.7322756,537.9616516,684.1112038,610.7070536,1
14072,1,2,9,1,1,3,1,0,2,3,3,2,2,1,0.51861,655.3439048,567.5922714,560.3859608,594.5661912,1
1998,2,2,1,1,1,3,0,1,2,2,3,3,3,1,0.86918,615.5815354,647.3632992,547.3985384,579.4578528,1
12101,2,7,7,3,0,1,0,1,1,3,3,2,2,2,-0.71346,500.9517364,421.9424556,505.674571,571.8900184,1
7012,1,2,9,9,1,2,1,0,1,3,9,1,1,3,0.11598,475.8214532,363.4032808,390.6530858,417.0672456,1
4839,1,6,6,1,0,9,0,1,1,3,3,1,1,1,-0.37264,547.3772928,,416.0147898,,1
28820,1,1,2,3,1,4,0,1,1,4,4,1,1,1,1.46284,759.3449896,737.4825966,718.340209,616.3894796,1
26885,1,1,1,2,1,3,0,1,1,4,4,1,1,1,1.81735,642.3877592,686.455097,641.339321,,1
2132,2,2,2,2,1,2,1,0,1,3,4,1,1,1,0.86918,491.308266,506.5107842,517.560717,342.7778712,1
2767,2,3,2,2,1,2,0,0,1,3,3,1,1,2,0.46655,609.8766984,393.142457,462.3599026,590.1460156,1
20967,1,6,6,2,1,2,0,1,2,3,3,2,1,2,-0.37264,515.9056988,569.6686884,586.3182744,522.1660564,1
28178,2,6,6,2,1,2,1,0,1,3,3,1,1,1,-1.11556,431.7018094,526.959465,498.6375838,436.3358336,1
3905,2,8,8,5,0,2,0,0,1,1,9,1,1,1,-0.48252,406.3658374,585.2546638,444.4888164,415.583396,0
2956,1,6,7,4,0,2,0,1,2,2,3,3,2,2,-1.11556,561.725821,594.646025,610.6397462,563.0708738,1
7486,1,4,4,2,1,2,0,1,1,4,3,1,1,1,-0.43163,552.2591968,498.8084716,518.9406908,460.4945994,1
21535,2,6,4,3,1,2,0,1,2,4,3,2,2,2,0.62502,553.0476426,435.9174048,484.5760264,532.4569404,1
28383,1,9,9,1,1,2,1,0,1,4,4,1,1,1,0.95778,432.5086378,,420.8576248,410.1516794,1
8450,2,6,3,4,1,3,0,0,1,3,3,3,3,3,0.03136,469.2447468,493.6238716,551.048267,502.9029992,1
25681,1,6,6,2,0,2,0,0,1,3,3,1,1,1,-0.77528,514.353805,546.3896926,480.4904064,397.7635498,1
9073,2,1,8,3,1,2,1,0,1,4,4,1,1,1,1.12506,465.175157,511.5017218,470.3213396,551.3247536,1
15802,2,7,7,4,1,3,0,0,1,3,3,2,1,1,-1.73614,538.7479284,483.174504,515.9970618,467.8430358,1
25507,2,4,1,2,1,4,1,0,1,3,4,2,2,1,0.82106,526.3302244,480.8744868,647.9289612,545.2743872,1
22618,1,6,6,2,1,3,0,0,1,3,4,1,1,1,-0.37264,574.3114456,488.7989048,468.9283986,543.3535898,1
12076,1,8,8,3,1,3,1,0,1,2,4,1,1,1,-0.66529,449.8382338,498.1274626,457.0875696,394.4107438,0
1929,2,8,8,2,0,5,0,1,1,1,1,4,1,1,-0.45181,533.7693814,544.2514204,568.4949122,359.148232,0
12824,1,1,1,9,1,3,0,1,1,4,3,2,9,9,0.45825,457.0823202,485.2223852,366.3114064,,0
27442,1,6,6,1,1,4,0,0,1,3,4,1,1,1,-0.42471,564.696622,609.0164516,520.6069424,569.134151,1
5395,2,3,3,2,0,4,1,0,1,4,4,1,1,1,0.99233,415.58203,403.6774448,509.1083254,522.0020166,1
10103,2,8,6,4,1,2,0,0,3,4,2,3,2,2,-1.78767,152.271924,302.5412094,325.5177832,306.4723472,1
17451,2,4,6,1,1,4,0,0,1,3,3,1,1,1,0.62502,571.191082,472.5536196,442.415017,615.9467572,1
17105,1,4,5,3,0,1,0,1,1,3,3,3,1,1,0.28724,464.7828598,442.7891782,434.6505974,405.9386704,1
8278,1,6,4,1,1,3,1,0,1,4,3,1,1,1,0.28724,523.9957002,525.4914308,498.8251474,496.1476722,1
12754,2,6,6,3,1,5,1,0,1,4,4,2,2,1,-0.18991,512.5937954,496.8828876,524.4271872,541.7015466,1
4318,2,8,1,3,0,3,1,0,2,3,3,2,2,2,0.51861,489.9223216,562.4110322,467.1549496,491.7473878,1
1188,2,6,6,3,1,3,1,0,1,4,4,1,1,1,-0.37264,474.9650916,483.2886262,460.5526126,562.6900794,1
24127,2,7,8,9,1,3,0,1,1,2,3,1,1,2,-1.80694,546.2001934,562.9844732,622.9662438,497.8302198,1
25428,2,7,7,4,1,2,0,0,1,3,4,1,1,1,-2.62051,613.199283,584.8392472,564.33391,638.8342798,1
22344,1,6,4,3,0,4,0,0,1,3,4,1,1,1,-0.37957,557.9924284,375.7384816,427.7554774,506.2303282,1
7931,1,6,6,3,1,4,0,1,1,2,3,1,1,1,-0.37264,564.3135078,535.6161918,471.0434244,579.2314656,1
16250,1,7,6,2,1,4,1,0,9,3,9,2,1,1,-1.51819,427.8123128,,430.0402174,479.5867654,1
4474,1,4,1,2,0,5,1,0,1,4,1,2,2,1,0.82106,314.0845642,457.4484332,413.3642744,339.4219518,1
28098,1,6,6,2,1,3,1,0,2,2,2,2,2,1,-0.02207,417.9214696,580.3781012,446.8897228,437.592477,1
9660,1,4,6,1,1,3,1,0,1,3,4,1,1,1,-0.37127,548.5342016,520.597769,691.473926,590.9874524,1
2536,2,6,7,2,0,1,0,1,1,4,4,3,1,1,-0.45109,450.2093244,391.1143708,409.0497968,416.4382306,1
15335,1,7,5,2,1,3,1,1,1,3,3,1,2,2,-0.0207,,474.017033,485.9236744,429.829418,1
7793,1,2,1,1,1,3,1,0,1,4,4,1,1,1,1.47958,383.3946056,413.8438816,526.5465792,500.1314618,1
21005,1,4,2,3,1,2,1,0,2,3,3,2,1,1,0.86918,661.8428152,525.8351894,527.6021114,503.1070032,1
19706,1,4,4,2,1,3,0,0,1,3,3,1,1,1,0.56466,449.9999452,610.5886392,502.2075228,494.4421762,1
5217,1,3,3,1,1,5,1,0,1,4,4,1,1,1,0.63781,641.7772744,578.3623276,617.5446924,708.7113598,1
7566,2,8,8,6,0,2,0,1,1,4,4,1,1,4,-1.7099,414.799641,398.3958694,376.4037682,445.573366,1
23128,2,4,3,2,1,3,1,0,1,3,4,1,1,1,0.03136,593.1654402,640.876947,638.1167304,552.8171862,1
24638,2,8,6,3,0,3,0,0,1,4,1,1,2,2,-0.77528,319.0134292,,319.9907674,,1
316,1,6,6,3,1,3,1,0,1,4,4,1,1,1,0.57159,571.916539,545.1556358,504.9357642,663.597478,1
9313,1,1,1,1,1,2,0,1,1,3,3,2,1,1,1.81735,557.7552018,647.0247718,627.8299262,673.6716446,1
22488,1,3,8,2,1,2,1,0,1,4,4,1,1,1,0.38193,446.6884332,424.619132,421.849258,491.5343788,1
11281,1,6,7,3,1,2,1,0,1,3,3,1,2,2,-0.4383,378.6955256,367.169457,435.8133216,405.3045652,1
28198,1,4,7,2,1,1,0,1,1,3,4,2,2,2,-0.7822,445.0729542,477.2230352,458.9434486,518.2186042,1
5912,2,4,4,1,1,3,1,0,1,3,3,1,1,1,0.03136,468.9050708,454.9511438,543.036361,353.6843344,1
26242,1,2,8,3,1,4,0,0,1,4,3,1,1,1,1.05191,586.4175208,611.9644608,596.8298378,641.99548,1
7244,1,8,8,1,1,2,1,0,2,3,3,2,2,2,0.16675,541.2617468,573.482255,444.2684548,596.2530568,1
10720,1,8,8,1,1,3,0,0,1,3,4,1,1,1,0.4875,436.6600814,441.5392564,398.8525622,424.404297,1
14336,2,5,1,3,1,2,1,0,1,4,4,1,1,1,1.46284,654.1618642,679.6329312,666.7575488,599.3967872,0
10384,2,7,7,3,0,2,0,0,1,2,3,2,4,1,-2.20958,467.8767676,462.0802318,481.8070776,514.1997482,0
19672,2,5,4,3,1,2,0,1,1,3,3,2,1,1,-0.37127,684.0641432,670.1942468,609.4679062,718.5942298,1
18101,2,9,8,2,1,4,0,0,1,3,4,3,1,1,0.45122,428.9794436,440.9539838,373.9342848,443.0881092,0
26660,1,7,6,6,1,2,0,1,1,4,4,1,1,1,-1.92912,436.4238802,590.9924214,560.8849586,486.937479,1
5844,2,7,6,5,1,3,0,0,2,4,3,1,2,9,-0.77528,264.987741,364.0849246,323.9132216,401.528084,1
21566,2,6,3,2,0,4,1,0,1,4,9,2,1,1,0.03136,439.7962592,484.7327774,451.1067344,339.853759,1
28456,2,8,8,3,1,5,1,0,2,3,3,2,2,2,0.0562,353.2832088,514.5982226,429.7925818,434.467515,0
3488,1,1,2,3,1,2,0,1,1,3,3,2,1,1,0.82106,419.869712,653.3798434,495.0915328,528.6737922,1
5851,2,4,4,5,1,2,0,0,1,3,4,2,3,1,-1.52512,580.3953598,386.2573484,619.9850946,532.0502822,1
7358,1,3,3,1,0,2,0,0,1,4,4,1,1,1,-0.37127,447.6196164,,385.3617622,,1
13403,2,4,9,2,0,1,0,1,1,3,3,2,1,1,-0.7822,443.896958,414.8017006,546.682138,584.6934086,1
13395,1,2,2,1,1,3,0,1,2,4,4,3,1,1,0.19707,489.1086652,539.6695728,446.2525832,543.573228,1
20109,1,8,8,3,0,2,0,0,1,3,3,2,1,3,-0.60869,482.1486828,446.3724934,459.118435,453.7665426,1
6573,2,8,8,1,0,2,1,0,1,4,4,1,1,1,-0.13463,397.7170064,,394.0684452,,1
13414,1,1,5,9,1,3,0,1,1,4,4,1,1,1,1.81735,569.6039882,627.8506436,619.078026,581.1203056,1
12140,1,4,1,1,1,2,0,1,1,3,4,1,1,1,1.22369,549.113161,502.0180694,643.8816618,633.5899288,1
27947,1,4,1,2,1,4,1,0,1,4,4,1,1,1,1.47958,514.5446382,501.4716702,346.1077996,438.8811144,1
23864,2,6,7,2,0,5,0,0,1,3,3,1,1,1,-1.18621,386.9229684,552.2431598,523.761494,435.952005,1
2247,2,4,4,2,1,3,1,0,1,4,4,1,1,1,-0.45567,587.840774,597.354238,594.802151,703.872713,1
2305,1,1,1,1,1,2,0,1,1,4,4,1,1,1,1.47958,573.4965556,470.5930524,593.8943952,501.8335294,1
8674,2,9,3,9,1,4,0,0,3,3,3,3,3,3,-0.45567,329.0517194,399.3670902,303.9412572,346.7780972,1
25154,1,2,1,3,1,3,1,0,1,4,4,2,2,1,1.47958,546.7609684,542.228674,516.4083578,606.5151468,1
26147,2,3,3,6,1,2,1,0,1,4,4,1,1,1,0.62502,551.8887744,584.1722706,577.8380614,669.5042078,1
12546,2,2,1,2,1,2,0,1,1,3,4,2,1,1,1.40642,564.6679218,702.0102386,627.0899964,600.242868,1
26187,2,6,6,3,0,3,0,1,1,3,3,1,1,1,-0.37264,365.023077,358.2906394,435.318801,442.4387604,1
13822,1,7,4,2,1,4,0,0,1,4,4,1,1,1,0.03136,654.7639348,467.8483968,567.7664576,562.4639718,1
22358,1,6,6,2,1,4,0,0,1,3,3,2,2,1,-1.18621,589.8343752,,578.972991,,0
20206,1,3,1,1,1,3,0,1,1,3,4,1,1,1,1.81735,690.8709642,794.2368702,736.5572032,715.6028194,1
8068,2,6,6,3,0,3,0,1,2,3,3,1,2,1,-1.52649,515.7201764,446.3601176,466.2214446,498.0319504,1
20315,2,8,8,4,1,3,1,0,1,4,4,1,1,1,1.7199,445.8901956,442.3580248,426.1851054,453.1578026,1
17825,2,8,8,3,1,3,1,0,1,4,3,1,1,1,0.27737,373.5586138,539.4039716,384.0034232,415.3497738,1
12530,1,6,2,4,1,3,0,0,1,3,4,1,1,1,0.86918,650.205039,588.0423408,640.2171136,648.700751,1
18147,2,6,2,3,1,2,0,1,1,3,3,2,2,2,-1.03787,274.1645112,417.2596846,279.040881,328.2982608,1
12476,1,9,9,4,1,4,1,0,1,3,4,1,1,1,0.81877,613.650953,519.1839048,651.3907842,524.2635928,1
25888,1,8,8,3,1,3,1,0,1,3,3,1,1,1,1.14208,697.5476062,695.5438086,588.1169334,649.3047694,1
14748,2,9,9,2,1,3,1,0,1,3,4,1,1,1,0.02218,322.7679874,450.5798908,394.9941176,,1
7860,2,8,8,3,1,2,0,0,1,3,3,2,1,2,-1.1639,519.7858944,500.912101,562.506081,458.189289,1
22363,2,6,6,2,1,3,1,0,1,3,3,1,1,1,-0.02207,599.8940294,555.889623,659.4092708,540.2220902,1
11142,1,6,6,3,0,5,0,0,1,4,4,1,1,1,0.16066,582.7730746,569.307815,454.5718746,507.905962,1
3571,1,1,2,2,1,4,1,0,1,4,4,1,1,9,1.22369,485.7973348,427.8350644,419.9469446,386.4271508,1
18363,1,1,4,3,1,2,0,1,4,1,1,4,4,3,1.81735,596.913964,505.63377,589.7872186,483.5466952,0
754,2,6,6,3,0,3,0,0,1,3,9,2,3,4,-0.77528,336.923324,441.959775,393.6156908,301.867839,1
8207,2,2,1,9,1,1,0,1,2,3,2,3,4,4,0.57852,402.4998704,516.3698098,431.8478664,346.5487908,0
28238,1,6,8,2,0,1,0,1,1,4,4,2,2,2,-1.18621,424.2155678,438.8575416,438.2347486,519.8496612,1
6238,2,1,8,2,1,2,1,0,1,3,4,1,1,1,0.36356,587.292644,577.4939278,558.816335,454.4124258,1
4749,2,8,9,2,1,4,1,0,1,2,3,2,1,1,-0.31184,,540.1557014,,424.3862308,1
20789,2,3,6,2,1,3,0,1,1,3,3,2,2,2,0.73644,565.3025672,606.1264356,713.5008448,583.443808,1
8761,2,7,6,1,0,1,0,1,1,4,4,1,1,1,-1.18621,449.8241762,568.821974,394.5045826,638.8103288,1
1587,2,2,4,2,1,3,0,0,1,3,3,3,2,4,1.47958,495.63638,501.2366602,612.9178642,546.5215274,1
18942,1,6,2,1,1,4,1,0,1,4,4,1,1,1,0.51861,548.5607206,476.9458252,466.9689058,440.5385734,1
11770,1,2,6,3,1,3,0,1,2,3,3,2,2,2,1.12506,596.9224528,,806.472364,,1
7581,2,8,8,4,1,2,1,1,1,4,2,1,1,1,0.10775,333.9228716,428.4179886,479.7747164,426.4944832,1
14627,1,3,5,1,1,3,1,0,1,3,3,3,1,1,-1.11419,553.4888778,545.2667514,494.7047944,519.683583,1
16045,1,6,4,3,1,2,0,1,1,3,4,1,1,1,-0.52883,711.1494964,693.094598,646.3337638,701.7665494,1
11059,1,8,2,3,1,3,1,0,1,4,3,1,1,1,0.86918,540.6530922,493.437545,545.9986852,550.1111164,1
28123,2,3,3,1,1,2,1,1,1,3,3,1,1,3,-0.43163,581.8282464,518.651721,715.2976442,610.4854004,1
14538,1,8,8,3,1,5,0,0,1,3,3,1,1,1,0.51317,583.3543534,451.8212322,605.5535698,528.8982018,1
2807,1,6,5,2,1,4,1,0,2,1,3,2,3,2,0.03136,498.749168,426.3052658,536.6272082,442.8697108,1
14365,1,2,3,3,1,2,1,0,1,4,4,1,1,1,1.81735,723.1735704,614.2625288,744.6895756,665.8989132,1
2499,1,1,2,3,1,3,1,0,1,3,3,2,2,1,-0.22431,532.2499866,607.7181022,612.6578998,636.9340016,1
19438,1,3,3,3,1,3,1,0,1,4,4,1,1,1,0.99233,636.0708712,579.4513802,625.3621212,529.2775986,1
7036,1,4,4,2,1,3,0,0,2,3,4,2,1,2,0.03136,415.8490342,414.9759118,448.8439544,473.715519,1
28650,2,6,4,2,1,3,1,0,1,3,3,2,2,1,0.03136,524.1639724,522.6037834,580.3768976,498.4787676,1
18154,1,8,8,1,0,2,0,1,1,3,3,2,1,4,-1.19435,676.5852084,648.7106424,592.7714312,566.068428,1
14105,9,7,4,3,0,3,0,0,1,4,1,1,1,1,-0.29018,327.8608746,420.0909644,300.7534242,376.5548526,1
25091,2,1,1,1,1,2,0,1,1,4,4,1,1,1,1.46284,519.0198772,609.5655696,596.1679446,623.2973364,1
19127,1,4,7,3,1,2,1,0,3,3,3,1,3,1,0.38193,446.6698364,469.7113046,464.8851368,441.9885556,1
17549,2,1,1,1,1,2,1,0,1,4,4,1,1,1,1.46284,401.0458774,697.4661868,712.9548494,644.7115622,1
20812,2,1,1,3,1,2,0,1,2,3,4,2,2,3,1.81735,608.4865946,589.7212054,648.4229572,531.1960282,1
29081,2,8,8,3,1,3,1,1,1,4,4,1,1,1,0.02005,581.1546272,461.0294954,502.718651,507.7099824,1
9087,2,6,4,3,1,3,1,0,1,4,3,1,1,1,0.99233,354.4193666,506.6033698,396.3189234,347.8365062,1
28731,1,4,6,4,1,3,0,1,1,4,4,3,1,2,-0.43163,572.1307844,505.7354244,569.8768346,617.4066982,1
5800,2,3,6,2,1,4,0,0,1,3,4,1,1,3,-0.71156,485.3839988,569.7012566,574.8388014,431.1203172,1
26093,1,6,1,3,1,2,0,1,1,3,4,2,2,1,0.11598,559.1575354,487.1043178,503.7886164,568.1196994,1
23790,2,8,8,3,1,1,0,1,1,3,9,2,1,1,1.2014,309.1644052,521.1609636,437.1137268,428.608532,1
24064,1,8,8,2,1,1,0,0,1,3,1,1,1,1,0.59059,395.9628814,453.5038434,442.8515244,494.2620124,1
4690,1,6,7,3,1,5,0,0,2,3,3,2,2,2,-0.77528,596.145709,443.6106942,522.1410158,551.7656464,0
21479,1,2,2,3,1,3,1,0,1,4,4,1,1,1,-0.29495,488.7796978,538.3308524,410.526224,615.5512992,1
8079,2,6,6,2,1,3,0,0,1,3,3,2,2,2,-0.77528,516.5111722,465.552168,505.4348774,566.6817282,1
15504,2,9,9,2,0,2,1,0,1,2,3,1,1,1,-1.76226,251.3664452,457.3129518,333.521262,350.1499086,1
27477,2,3,2,3,1,2,0,1,1,3,3,1,1,1,1.12506,529.4133662,649.332938,645.4461932,536.8920038,1
17337,1,8,8,1,1,2,0,0,2,3,3,2,2,2,-0.91406,390.8022516,462.2512634,392.5033362,499.5046906,1
